"x","y","EBOV","BDBV","BOMV","TAFV","RESTV","SUDV","MARV","LLOV","MLAV","RAVN","DEHV"
65.5,46.50107,4,2,NA,4,4,4,3,4,1,4,1
66.5,46.50107,4,2,NA,4,4,4,3,4,1,4,1
67.5,46.50107,3,1,NA,3,3,3,2,3,NA,3,NA
68.5,46.50107,3,1,NA,3,3,3,2,3,NA,3,NA
69.5,46.50107,3,1,NA,3,3,3,2,3,NA,3,NA
70.5,46.50107,3,1,NA,3,3,3,2,3,NA,3,NA
71.5,46.50107,3,1,NA,3,3,3,2,3,NA,3,NA
72.5,46.50107,2,1,NA,2,2,2,1,2,NA,2,NA
73.5,46.50107,2,1,NA,2,2,2,1,2,NA,2,NA
75.5,46.50107,2,1,NA,2,2,2,1,2,NA,2,NA
76.5,46.50107,2,1,NA,2,2,2,1,2,NA,2,NA
79.5,46.50107,3,2,NA,4,3,4,2,4,1,3,1
80.5,46.50107,4,2,NA,5,4,5,3,5,1,4,1
81.5,46.50107,4,2,NA,5,4,5,3,5,1,4,1
82.5,46.50107,5,3,NA,6,5,6,4,6,2,5,2
83.5,46.50107,5,3,NA,6,5,6,4,6,2,5,2
84.5,46.50107,5,3,NA,6,5,6,4,6,2,5,2
85.5,46.50107,5,3,NA,6,5,6,4,6,2,5,2
86.5,46.50107,4,3,NA,5,5,5,4,5,2,5,2
87.5,46.50107,4,3,NA,5,5,5,4,5,2,5,2
88.5,46.50107,4,3,NA,5,5,5,4,5,2,5,2
89.5,46.50107,4,4,NA,6,6,6,5,6,3,6,3
90.5,46.50107,3,3,NA,5,4,5,4,5,3,5,3
91.5,46.50107,3,3,NA,6,4,6,4,6,4,5,3
92.5,46.50107,3,3,NA,6,4,6,4,6,4,5,3
93.5,46.50107,2,3,NA,5,4,5,3,5,3,4,2
94.5,46.50107,2,3,NA,5,4,5,3,5,3,4,2
95.5,46.50107,1,2,NA,3,2,3,1,3,2,2,1
96.5,46.50107,1,2,NA,3,2,3,1,3,2,2,1
97.5,46.50107,1,2,NA,2,2,2,1,2,1,2,1
98.5,46.50107,2,2,NA,3,2,3,1,3,1,2,1
99.5,46.50107,2,2,NA,3,2,3,1,3,1,2,1
100.5,46.50107,2,2,NA,3,2,3,1,3,1,2,1
101.5,46.50107,3,2,NA,4,3,4,2,4,1,3,1
102.5,46.50107,3,2,NA,4,3,4,2,4,1,3,1
103.5,46.50107,3,2,NA,4,3,4,2,4,1,3,1
104.5,46.50107,3,2,NA,4,3,4,2,4,1,3,1
105.5,46.50107,2,2,NA,3,2,3,1,3,1,2,1
106.5,46.50107,2,1,NA,2,1,2,NA,2,NA,1,NA
107.5,46.50107,2,1,NA,3,2,3,1,3,NA,2,NA
108.5,46.50107,2,1,NA,4,2,4,1,3,NA,2,NA
109.5,46.50107,2,1,NA,4,2,4,1,3,NA,2,NA
110.5,46.50107,2,1,NA,4,2,4,1,3,NA,2,NA
111.5,46.50107,2,1,NA,4,2,4,1,3,NA,2,NA
112.5,46.50107,3,1,NA,5,2,5,2,4,NA,3,NA
113.5,46.50107,3,2,NA,6,3,6,3,5,1,4,1
114.5,46.50107,3,2,NA,6,3,6,3,5,1,4,1
115.5,46.50107,3,1,NA,5,2,5,2,4,NA,3,NA
116.5,46.50107,3,1,NA,5,2,5,2,4,NA,3,NA
117.5,46.50107,5,2,NA,7,3,7,4,6,2,5,2
118.5,46.50107,5,2,NA,7,3,7,4,6,2,5,2
119.5,46.50107,4,1,NA,6,2,6,3,5,1,4,1
120.5,46.50107,4,2,NA,8,2,8,5,6,2,6,2
121.5,46.50107,4,2,NA,8,2,8,5,6,2,6,2
122.5,46.50107,4,2,NA,8,2,8,5,6,2,6,2
123.5,46.50107,4,2,NA,8,2,8,5,6,2,6,2
124.5,46.50107,4,2,NA,8,2,8,5,6,2,6,2
125.5,46.50107,5,3,NA,9,3,9,6,7,3,7,3
126.5,46.50107,5,3,NA,9,3,9,6,7,3,7,3
127.5,46.50107,5,3,NA,9,3,9,6,7,3,7,3
128.5,46.50107,5,3,NA,10,3,10,6,8,4,7,3
129.5,46.50107,6,3,NA,11,4,11,7,9,5,8,4
130.5,46.50107,8,4,NA,13,6,13,9,11,7,10,6
131.5,46.50107,8,4,NA,14,5,14,8,11,6,9,5
132.5,46.50107,8,4,NA,13,5,13,7,10,6,8,5
133.5,46.50107,8,4,NA,12,5,12,7,10,6,8,5
134.5,46.50107,7,3,NA,11,4,11,6,9,5,7,4
135.5,46.50107,7,3,NA,11,4,11,6,9,5,7,4
136.5,46.50107,6,3,NA,10,4,10,6,8,5,7,4
137.5,46.50107,5,3,NA,9,4,9,5,7,5,6,4
143.5,46.50107,4,2,NA,7,1,7,3,5,4,3,3
-123.5,45.50107,11,2,NA,12,5,12,3,9,NA,4,NA
-122.5,45.50107,11,2,NA,12,5,12,3,9,NA,4,NA
-121.5,45.50107,11,2,NA,13,5,13,3,10,NA,4,NA
-120.5,45.50107,11,2,NA,14,5,14,3,10,NA,4,NA
-119.5,45.50107,11,2,NA,14,5,14,3,10,NA,4,NA
-118.5,45.50107,11,2,NA,14,5,14,3,10,NA,4,NA
-117.5,45.50107,11,2,NA,14,5,14,3,10,NA,4,NA
-116.5,45.50107,11,2,NA,13,5,13,3,9,NA,4,NA
-115.5,45.50107,11,2,NA,13,5,13,2,9,NA,3,NA
-114.5,45.50107,9,1,NA,11,4,11,2,7,NA,3,NA
-113.5,45.50107,9,1,NA,11,4,11,2,7,NA,3,NA
-112.5,45.50107,8,1,NA,10,3,10,2,6,NA,3,NA
-111.5,45.50107,7,1,NA,9,2,9,2,5,NA,3,NA
-110.5,45.50107,7,1,NA,9,2,9,2,5,NA,3,NA
-109.5,45.50107,7,1,NA,8,2,8,2,5,NA,3,NA
-108.5,45.50107,7,1,NA,8,2,8,2,5,NA,3,NA
-107.5,45.50107,7,1,NA,8,2,8,2,5,NA,3,NA
-106.5,45.50107,7,1,NA,8,2,8,2,5,NA,3,NA
-105.5,45.50107,7,1,NA,8,2,8,2,5,NA,3,NA
-104.5,45.50107,8,1,NA,9,3,9,3,6,NA,4,NA
-103.5,45.50107,9,1,NA,10,3,10,3,7,NA,4,NA
-102.5,45.50107,8,1,NA,9,3,9,3,7,NA,4,NA
-101.5,45.50107,7,1,NA,7,2,7,3,6,NA,4,NA
-100.5,45.50107,6,1,NA,6,2,6,3,5,NA,3,NA
-99.5,45.50107,6,1,NA,6,2,6,3,5,NA,3,NA
-98.5,45.50107,6,1,NA,6,2,6,3,5,NA,3,NA
-97.5,45.50107,6,1,NA,6,2,6,3,5,NA,3,NA
-96.5,45.50107,6,1,NA,6,2,6,3,5,NA,3,NA
-95.5,45.50107,6,1,NA,6,2,6,3,5,NA,3,NA
-94.5,45.50107,7,1,NA,7,2,7,3,6,NA,3,NA
-93.5,45.50107,7,1,NA,7,2,7,3,6,NA,3,NA
-92.5,45.50107,7,1,NA,7,2,7,3,6,NA,3,NA
-91.5,45.50107,7,1,NA,7,2,7,3,6,NA,3,NA
-90.5,45.50107,7,1,NA,7,2,7,3,6,NA,3,NA
-89.5,45.50107,7,1,NA,7,2,7,3,6,NA,3,NA
-88.5,45.50107,7,1,NA,7,2,7,3,6,NA,3,NA
-87.5,45.50107,6,1,NA,6,2,6,3,5,NA,3,NA
-84.5,45.50107,6,1,NA,6,2,6,3,5,NA,3,NA
-79.5,45.50107,7,2,NA,7,3,7,3,6,NA,3,NA
-78.5,45.50107,7,2,NA,7,3,7,3,6,NA,3,NA
-77.5,45.50107,7,1,NA,7,2,7,3,6,NA,3,NA
-76.5,45.50107,7,1,NA,7,2,7,3,6,NA,3,NA
-75.5,45.50107,8,1,NA,8,2,8,3,7,NA,3,NA
-74.5,45.50107,8,1,NA,8,2,8,3,7,NA,3,NA
-73.5,45.50107,8,1,NA,8,2,8,3,7,NA,3,NA
-72.5,45.50107,7,1,NA,7,2,7,3,6,NA,3,NA
-71.5,45.50107,7,1,NA,7,2,7,3,6,NA,3,NA
-70.5,45.50107,7,1,NA,7,2,7,3,6,NA,3,NA
-69.5,45.50107,7,1,NA,7,2,7,3,6,NA,3,NA
-68.5,45.50107,7,1,NA,7,2,7,3,6,NA,3,NA
-67.5,45.50107,7,1,NA,7,2,7,3,6,NA,3,NA
-66.5,45.50107,7,1,NA,7,2,7,3,6,NA,3,NA
-65.5,45.50107,7,1,NA,7,2,7,3,6,NA,3,NA
-64.5,45.50107,6,1,NA,6,2,6,3,5,NA,3,NA
-63.5,45.50107,6,1,NA,6,2,6,3,5,NA,3,NA
-62.5,45.50107,6,1,NA,6,2,6,3,5,NA,3,NA
-61.5,45.50107,5,1,NA,5,2,5,3,4,NA,3,NA
-0.5,45.50107,13,3,NA,20,9,21,9,16,4,9,4
0.5,45.50107,14,4,NA,21,10,22,10,17,5,10,5
1.5,45.50107,15,5,NA,22,11,23,11,18,5,11,6
2.5,45.50107,17,6,NA,25,14,26,13,21,7,13,8
3.5,45.50107,17,5,NA,25,13,26,12,21,6,12,7
4.5,45.50107,17,6,NA,25,14,26,13,21,7,13,8
5.5,45.50107,17,6,NA,25,14,26,13,21,7,13,8
6.5,45.50107,15,4,NA,23,11,25,11,19,5,11,6
7.5,45.50107,15,5,NA,23,12,25,10,19,4,11,5
8.5,45.50107,14,5,NA,22,12,24,10,18,4,11,5
9.5,45.50107,13,5,NA,21,12,23,9,18,3,10,5
10.5,45.50107,13,4,NA,21,11,23,8,18,2,9,4
11.5,45.50107,13,4,NA,21,11,22,9,18,3,9,5
14.5,45.50107,17,6,NA,25,14,27,12,21,6,12,7
15.5,45.50107,18,6,NA,26,15,28,12,22,6,13,7
16.5,45.50107,16,5,NA,24,13,26,10,20,4,11,5
17.5,45.50107,16,5,NA,23,11,24,11,19,6,12,6
18.5,45.50107,16,5,NA,23,11,24,11,19,6,12,6
19.5,45.50107,15,5,NA,23,12,24,11,19,6,12,6
20.5,45.50107,16,5,NA,24,12,25,11,20,6,12,6
21.5,45.50107,18,5,NA,25,13,26,11,21,6,12,6
22.5,45.50107,19,5,NA,26,14,27,11,22,6,12,6
23.5,45.50107,16,6,NA,23,12,24,12,19,7,13,7
24.5,45.50107,16,5,NA,23,10,24,11,19,6,12,6
25.5,45.50107,16,5,NA,23,10,24,11,19,6,12,6
26.5,45.50107,17,6,NA,23,11,24,12,20,7,13,7
27.5,45.50107,13,6,NA,19,10,20,10,17,5,11,6
28.5,45.50107,13,6,NA,20,10,21,10,17,5,11,6
29.5,45.50107,13,6,NA,20,11,21,10,17,5,11,6
33.5,45.50107,9,3,NA,14,6,15,8,12,4,8,4
34.5,45.50107,9,3,NA,14,7,15,7,12,3,7,3
38.5,45.50107,8,4,NA,13,7,14,6,12,3,7,3
39.5,45.50107,9,4,NA,14,7,15,7,12,4,8,3
40.5,45.50107,9,4,NA,12,6,13,6,10,4,7,3
41.5,45.50107,10,5,NA,12,7,12,7,11,4,8,4
42.5,45.50107,10,5,NA,11,7,11,7,10,4,8,4
43.5,45.50107,9,4,NA,11,6,11,6,10,4,7,3
44.5,45.50107,7,4,NA,9,6,9,5,9,3,6,3
45.5,45.50107,3,2,NA,5,3,5,2,5,1,3,1
46.5,45.50107,3,2,NA,5,3,5,2,5,1,3,1
47.5,45.50107,3,2,NA,5,3,5,2,5,1,3,1
53.5,45.50107,3,3,NA,4,3,4,3,4,2,4,2
54.5,45.50107,3,3,NA,4,3,4,3,4,2,4,2
55.5,45.50107,3,3,NA,6,4,6,4,6,3,5,2
56.5,45.50107,3,3,NA,6,4,6,4,6,3,5,2
57.5,45.50107,3,3,NA,6,4,6,4,6,3,5,2
58.5,45.50107,2,2,NA,4,2,4,4,4,3,4,2
59.5,45.50107,1,NA,NA,2,1,2,2,2,1,2,NA
60.5,45.50107,1,NA,NA,2,1,2,2,2,1,2,NA
61.5,45.50107,3,2,NA,4,3,4,3,4,2,4,1
62.5,45.50107,4,2,NA,5,4,5,4,5,2,5,1
63.5,45.50107,5,2,NA,5,5,5,4,5,1,5,1
64.5,45.50107,6,2,NA,6,5,6,4,6,1,5,1
65.5,45.50107,6,2,NA,6,5,6,4,6,1,5,1
66.5,45.50107,6,2,NA,6,5,6,4,6,1,5,1
67.5,45.50107,5,2,NA,5,4,5,3,5,1,4,1
68.5,45.50107,4,2,NA,4,4,4,3,4,1,4,1
69.5,45.50107,4,2,NA,4,4,4,3,4,1,4,1
70.5,45.50107,3,1,NA,3,3,3,2,3,NA,3,NA
71.5,45.50107,4,2,NA,4,4,4,3,4,NA,4,1
72.5,45.50107,2,1,NA,2,2,2,1,2,NA,2,NA
73.5,45.50107,2,1,NA,2,2,2,1,2,NA,2,NA
74.5,45.50107,2,1,NA,2,2,2,1,2,NA,2,NA
75.5,45.50107,2,1,NA,2,2,2,1,2,NA,2,NA
76.5,45.50107,2,1,NA,3,2,3,2,3,1,3,NA
77.5,45.50107,3,1,NA,4,2,4,2,4,1,3,NA
78.5,45.50107,4,2,NA,5,4,5,3,5,1,4,1
79.5,45.50107,4,2,NA,5,4,5,3,5,1,4,1
80.5,45.50107,5,3,NA,6,5,6,4,6,2,5,2
81.5,45.50107,5,3,NA,6,5,6,4,6,2,5,2
82.5,45.50107,5,3,NA,6,5,6,4,6,2,5,2
83.5,45.50107,5,3,NA,6,5,6,4,6,2,5,2
84.5,45.50107,5,3,NA,6,5,6,4,6,2,5,2
85.5,45.50107,5,3,NA,6,5,6,4,6,2,5,2
86.5,45.50107,4,3,NA,5,5,5,4,5,2,5,2
87.5,45.50107,3,2,NA,4,4,4,4,4,2,4,2
88.5,45.50107,3,2,NA,4,4,4,4,4,2,4,2
89.5,45.50107,3,2,NA,4,4,4,4,4,2,4,2
90.5,45.50107,2,2,NA,5,3,5,4,5,4,4,3
91.5,45.50107,3,3,NA,6,4,6,4,6,4,5,3
92.5,45.50107,2,3,NA,5,4,5,3,5,3,4,2
93.5,45.50107,2,3,NA,5,4,5,3,5,3,4,2
94.5,45.50107,2,2,NA,4,3,4,2,4,2,3,1
95.5,45.50107,2,2,NA,4,3,4,2,4,2,3,1
96.5,45.50107,2,2,NA,4,3,4,2,4,2,3,1
97.5,45.50107,2,2,NA,3,3,3,2,3,1,3,1
98.5,45.50107,2,2,NA,3,3,3,2,3,1,3,1
99.5,45.50107,2,2,NA,3,2,3,1,3,1,2,1
100.5,45.50107,3,2,NA,4,3,4,2,4,1,3,1
101.5,45.50107,3,2,NA,4,3,4,2,4,1,3,1
102.5,45.50107,3,2,NA,4,3,4,2,4,1,3,1
103.5,45.50107,3,2,NA,4,3,4,2,4,1,3,1
104.5,45.50107,3,2,NA,4,3,4,2,4,1,3,1
105.5,45.50107,3,2,NA,4,3,4,2,4,1,3,1
106.5,45.50107,2,2,NA,3,2,3,1,3,1,2,1
107.5,45.50107,2,2,NA,4,3,4,2,4,1,3,1
108.5,45.50107,2,2,NA,4,3,4,2,4,1,3,1
109.5,45.50107,2,2,NA,5,3,5,2,4,1,3,1
110.5,45.50107,2,2,NA,5,3,5,2,4,1,3,1
111.5,45.50107,3,2,NA,6,3,6,3,5,1,4,1
112.5,45.50107,3,2,NA,6,3,6,3,5,1,4,1
113.5,45.50107,3,2,NA,6,3,6,3,5,1,4,1
114.5,45.50107,3,2,NA,6,3,6,3,5,1,4,1
115.5,45.50107,3,2,NA,6,3,6,3,5,1,4,1
116.5,45.50107,3,2,NA,6,3,6,3,5,1,4,1
117.5,45.50107,4,2,NA,6,3,6,3,5,1,4,1
118.5,45.50107,3,1,NA,5,2,5,2,4,NA,3,NA
119.5,45.50107,3,1,NA,5,2,5,2,4,NA,3,NA
120.5,45.50107,3,1,NA,6,2,6,3,5,NA,4,NA
121.5,45.50107,4,1,NA,7,2,7,4,6,1,5,1
122.5,45.50107,4,1,NA,7,2,7,4,6,1,5,1
123.5,45.50107,4,2,NA,8,2,8,5,6,2,6,2
124.5,45.50107,4,2,NA,8,2,8,5,6,2,6,2
125.5,45.50107,5,3,NA,9,3,9,6,7,3,7,3
126.5,45.50107,6,3,NA,10,3,10,6,8,3,7,3
127.5,45.50107,6,3,NA,10,3,10,6,8,3,7,3
128.5,45.50107,6,3,NA,12,4,12,7,9,5,8,4
129.5,45.50107,7,4,NA,13,5,13,8,10,6,9,5
130.5,45.50107,7,4,NA,13,5,13,8,10,6,9,5
131.5,45.50107,9,4,NA,15,6,15,9,12,7,10,6
132.5,45.50107,8,4,NA,13,5,13,7,10,6,8,5
133.5,45.50107,8,3,NA,13,5,13,7,10,6,8,5
134.5,45.50107,8,3,NA,12,5,12,7,10,6,8,5
135.5,45.50107,7,3,NA,11,4,11,6,9,5,7,4
136.5,45.50107,6,3,NA,10,4,10,6,8,5,7,4
-123.5,44.50107,12,3,NA,13,6,13,4,10,1,5,1
-122.5,44.50107,11,2,NA,12,5,12,3,9,NA,4,NA
-121.5,44.50107,11,2,NA,13,5,13,3,10,NA,4,NA
-120.5,44.50107,11,2,NA,14,5,14,3,10,NA,4,NA
-119.5,44.50107,11,2,NA,14,5,14,3,10,NA,4,NA
-118.5,44.50107,11,2,NA,14,5,14,3,10,NA,4,NA
-117.5,44.50107,11,2,NA,13,5,13,3,9,NA,4,NA
-116.5,44.50107,10,2,NA,12,5,12,3,8,NA,4,NA
-115.5,44.50107,10,2,NA,12,5,12,3,8,NA,4,NA
-114.5,44.50107,10,2,NA,12,5,12,2,8,NA,3,NA
-113.5,44.50107,8,1,NA,10,3,10,2,6,NA,3,NA
-112.5,44.50107,8,1,NA,10,3,10,2,6,NA,3,NA
-111.5,44.50107,8,1,NA,10,3,10,2,6,NA,3,NA
-110.5,44.50107,7,1,NA,9,2,9,2,5,NA,3,NA
-109.5,44.50107,7,1,NA,8,2,8,2,5,NA,3,NA
-108.5,44.50107,7,1,NA,8,2,8,2,5,NA,3,NA
-107.5,44.50107,7,1,NA,8,2,8,2,5,NA,3,NA
-106.5,44.50107,8,1,NA,9,2,9,2,6,NA,3,NA
-105.5,44.50107,8,1,NA,9,2,9,2,6,NA,3,NA
-104.5,44.50107,9,1,NA,10,3,10,3,7,NA,4,NA
-103.5,44.50107,10,1,NA,11,3,11,3,8,NA,4,NA
-102.5,44.50107,8,1,NA,9,3,9,3,7,NA,4,NA
-101.5,44.50107,8,1,NA,9,3,9,3,7,NA,4,NA
-100.5,44.50107,6,1,NA,6,2,6,3,5,NA,3,NA
-99.5,44.50107,6,1,NA,6,2,6,3,5,NA,3,NA
-98.5,44.50107,6,1,NA,6,2,6,3,5,NA,3,NA
-97.5,44.50107,6,1,NA,6,2,6,3,5,NA,3,NA
-96.5,44.50107,6,1,NA,6,2,6,3,5,NA,3,NA
-95.5,44.50107,6,1,NA,6,2,6,3,5,NA,3,NA
-94.5,44.50107,7,1,NA,7,2,7,3,6,NA,3,NA
-93.5,44.50107,7,1,NA,7,2,7,3,6,NA,3,NA
-92.5,44.50107,7,1,NA,7,2,7,3,6,NA,3,NA
-91.5,44.50107,7,1,NA,7,2,7,3,6,NA,3,NA
-90.5,44.50107,7,1,NA,7,2,7,3,6,NA,3,NA
-89.5,44.50107,7,1,NA,7,2,7,3,6,NA,3,NA
-88.5,44.50107,7,1,NA,7,2,7,3,6,NA,3,NA
-87.5,44.50107,7,1,NA,7,2,7,3,6,NA,3,NA
-85.5,44.50107,6,1,NA,6,2,6,3,5,NA,3,NA
-84.5,44.50107,5,1,NA,5,2,5,3,4,NA,3,NA
-83.5,44.50107,5,1,NA,5,2,5,3,4,NA,3,NA
-80.5,44.50107,8,2,NA,8,3,8,3,7,NA,3,NA
-79.5,44.50107,8,2,NA,8,3,8,3,7,NA,3,NA
-78.5,44.50107,8,2,NA,8,3,8,3,7,NA,3,NA
-77.5,44.50107,9,2,NA,9,3,9,3,8,NA,3,NA
-76.5,44.50107,9,2,NA,9,3,9,3,8,NA,3,NA
-75.5,44.50107,9,1,NA,9,2,9,3,8,NA,3,NA
-74.5,44.50107,9,1,NA,9,2,9,3,8,NA,3,NA
-73.5,44.50107,8,1,NA,8,2,8,3,7,NA,3,NA
-72.5,44.50107,9,1,NA,9,2,9,3,8,NA,3,NA
-71.5,44.50107,9,1,NA,9,2,9,3,8,NA,3,NA
-70.5,44.50107,9,1,NA,9,2,9,3,8,NA,3,NA
-69.5,44.50107,8,1,NA,8,2,8,3,7,NA,3,NA
-68.5,44.50107,8,1,NA,8,2,8,3,7,NA,3,NA
-65.5,44.50107,6,1,NA,6,2,6,3,5,NA,3,NA
-64.5,44.50107,6,1,NA,6,2,6,3,5,NA,3,NA
-0.5,44.50107,15,5,NA,22,11,23,11,18,5,11,6
0.5,44.50107,15,5,NA,22,11,23,11,18,5,11,6
1.5,44.50107,16,6,NA,24,13,25,12,20,6,12,7
2.5,44.50107,17,6,NA,25,14,26,13,21,7,13,8
3.5,44.50107,18,7,NA,26,15,27,13,22,7,14,8
4.5,44.50107,19,7,NA,27,15,28,13,23,7,14,8
5.5,44.50107,17,5,NA,25,13,26,12,21,6,12,7
6.5,44.50107,16,4,NA,24,12,25,11,20,5,11,6
7.5,44.50107,13,4,NA,21,11,22,9,18,3,9,5
8.5,44.50107,11,3,NA,19,10,20,8,16,2,8,4
9.5,44.50107,12,3,NA,20,10,21,8,17,2,8,4
10.5,44.50107,12,3,NA,20,10,21,8,17,2,8,4
11.5,44.50107,14,5,NA,22,12,23,9,19,3,10,5
14.5,44.50107,13,5,NA,19,12,21,10,18,4,10,6
15.5,44.50107,15,6,NA,24,14,26,11,20,5,11,7
16.5,44.50107,16,6,NA,24,14,26,12,20,6,12,7
17.5,44.50107,17,6,NA,25,15,27,11,21,5,12,6
18.5,44.50107,16,5,NA,23,12,24,11,19,6,12,6
19.5,44.50107,16,5,NA,24,14,25,10,20,5,11,5
20.5,44.50107,17,6,NA,25,14,26,11,21,6,12,6
21.5,44.50107,20,6,NA,27,15,28,12,23,7,13,7
22.5,44.50107,19,6,NA,26,14,27,12,22,7,13,7
23.5,44.50107,14,6,NA,21,11,22,11,17,6,12,6
24.5,44.50107,14,5,NA,20,10,21,10,17,5,11,5
25.5,44.50107,15,5,NA,21,10,22,10,18,5,11,5
26.5,44.50107,15,6,NA,21,11,22,10,18,5,11,5
27.5,44.50107,15,6,NA,21,12,22,10,18,5,11,5
28.5,44.50107,16,6,NA,23,14,24,11,20,6,12,6
38.5,44.50107,12,4,NA,19,11,20,7,17,4,8,3
39.5,44.50107,12,4,NA,19,10,20,8,16,4,9,3
40.5,44.50107,13,5,NA,19,10,20,9,16,4,10,4
41.5,44.50107,14,5,NA,19,11,20,10,16,5,11,5
42.5,44.50107,12,5,NA,14,8,15,8,12,4,9,4
43.5,44.50107,11,5,NA,12,8,13,7,11,4,8,4
44.5,44.50107,11,5,NA,12,9,13,7,11,4,8,4
45.5,44.50107,7,3,NA,9,6,10,4,9,2,5,2
46.5,44.50107,7,3,NA,9,6,9,4,9,2,5,2
50.5,44.50107,4,4,NA,6,4,6,5,6,4,6,3
51.5,44.50107,4,4,NA,6,4,6,5,6,4,6,3
52.5,44.50107,4,4,NA,6,4,6,5,6,4,6,3
53.5,44.50107,4,4,NA,6,4,6,5,6,4,6,3
54.5,44.50107,3,3,NA,5,3,5,4,5,3,5,2
55.5,44.50107,3,3,NA,5,3,5,4,5,3,5,2
56.5,44.50107,3,3,NA,5,3,5,4,5,3,5,2
57.5,44.50107,3,3,NA,5,3,5,4,5,3,5,2
58.5,44.50107,1,1,NA,3,1,3,3,3,2,3,1
59.5,44.50107,1,NA,NA,2,1,2,2,2,1,2,NA
60.5,44.50107,1,NA,NA,2,1,2,2,2,1,2,NA
61.5,44.50107,3,2,NA,4,3,4,3,4,2,4,1
62.5,44.50107,3,2,NA,4,3,4,3,4,2,4,1
63.5,44.50107,3,2,NA,4,3,4,3,4,2,4,1
64.5,44.50107,5,2,NA,5,4,5,3,5,1,4,1
65.5,44.50107,6,2,NA,6,5,6,4,6,1,5,1
66.5,44.50107,6,2,NA,6,5,6,4,6,1,5,1
67.5,44.50107,6,2,NA,6,5,6,4,6,1,5,1
68.5,44.50107,5,2,NA,5,5,5,4,5,1,5,1
69.5,44.50107,4,3,NA,4,4,4,3,4,1,4,2
70.5,44.50107,5,3,NA,5,5,5,4,5,1,5,2
71.5,44.50107,4,3,NA,4,4,4,3,4,1,4,2
72.5,44.50107,4,3,NA,4,4,4,3,4,1,4,2
73.5,44.50107,4,3,NA,4,4,4,3,4,1,4,2
74.5,44.50107,4,3,NA,4,4,4,3,4,1,4,2
75.5,44.50107,4,3,NA,4,4,4,3,4,1,4,2
76.5,44.50107,6,2,NA,7,5,7,5,7,2,6,1
77.5,44.50107,6,3,NA,8,6,8,6,8,3,7,2
78.5,44.50107,6,3,NA,8,6,8,6,8,3,7,2
79.5,44.50107,6,3,NA,8,6,8,6,8,3,7,2
80.5,44.50107,6,3,NA,7,6,7,5,7,2,6,2
81.5,44.50107,6,3,NA,7,6,7,5,7,2,6,2
82.5,44.50107,6,3,NA,7,6,7,5,7,2,6,2
83.5,44.50107,6,3,NA,7,6,7,5,7,2,6,2
84.5,44.50107,6,3,NA,7,6,7,5,7,2,6,2
85.5,44.50107,4,3,NA,5,5,5,4,5,2,5,2
86.5,44.50107,3,2,NA,4,4,4,4,4,2,4,2
87.5,44.50107,3,2,NA,4,4,4,4,4,2,4,2
88.5,44.50107,3,2,NA,4,4,4,4,4,2,4,2
89.5,44.50107,2,1,NA,3,3,3,3,3,1,3,1
90.5,44.50107,1,1,NA,2,2,2,2,2,1,2,1
91.5,44.50107,1,2,NA,4,3,4,3,4,3,3,2
92.5,44.50107,1,2,NA,3,3,3,3,3,2,3,2
93.5,44.50107,1,1,NA,2,2,2,2,2,1,2,1
94.5,44.50107,1,1,NA,3,2,3,2,3,2,2,1
95.5,44.50107,1,1,NA,3,2,3,2,3,2,2,1
96.5,44.50107,1,1,NA,3,2,3,2,3,2,2,1
97.5,44.50107,1,1,NA,2,2,2,2,2,1,2,1
98.5,44.50107,2,2,NA,3,3,3,2,3,1,3,1
99.5,44.50107,3,2,NA,4,3,4,2,4,1,3,1
100.5,44.50107,3,2,NA,4,3,4,2,4,1,3,1
101.5,44.50107,3,2,NA,4,3,4,2,4,1,3,1
102.5,44.50107,3,2,NA,4,3,4,2,4,1,3,1
103.5,44.50107,3,2,NA,4,3,4,2,4,1,3,1
104.5,44.50107,3,2,NA,4,3,4,2,4,1,3,1
105.5,44.50107,3,2,NA,4,3,4,2,4,1,3,1
106.5,44.50107,3,2,NA,4,3,4,2,4,1,3,1
107.5,44.50107,3,2,NA,5,4,5,3,5,1,4,1
108.5,44.50107,3,2,NA,5,4,5,3,5,1,4,1
109.5,44.50107,4,2,NA,6,4,6,4,6,1,5,1
110.5,44.50107,4,2,NA,7,4,7,4,6,1,5,1
111.5,44.50107,3,2,NA,6,3,6,3,5,1,4,1
112.5,44.50107,3,2,NA,6,3,6,3,5,1,4,1
113.5,44.50107,3,2,NA,6,3,6,3,5,1,4,1
114.5,44.50107,3,2,NA,6,3,6,3,5,1,4,1
115.5,44.50107,3,2,NA,6,3,6,3,5,1,4,1
116.5,44.50107,3,2,NA,6,3,6,3,5,1,4,1
117.5,44.50107,3,1,NA,5,2,5,2,4,NA,3,NA
118.5,44.50107,3,1,NA,5,2,5,2,4,NA,3,NA
119.5,44.50107,3,1,NA,5,2,5,2,4,NA,3,NA
120.5,44.50107,3,1,NA,6,2,6,3,5,NA,4,NA
121.5,44.50107,3,1,NA,6,2,6,3,5,NA,4,NA
122.5,44.50107,4,1,NA,7,2,7,4,6,1,5,1
123.5,44.50107,4,1,NA,7,2,7,4,6,1,5,1
124.5,44.50107,4,1,NA,7,2,7,4,6,1,5,1
125.5,44.50107,6,3,NA,10,3,10,6,8,3,7,3
126.5,44.50107,6,3,NA,10,3,10,6,8,3,7,3
