"","order","family","binomial","adult_mass_g","brain_mass_g","adult_body_length_mm","adult_forearm_length_mm","max_longevity_d","maturity_d","female_maturity_d","male_maturity_d","age_first_reproduction_d","gestation_length_d","teat_number_n","litter_size_n","litters_per_year_n","interbirth_interval_d","neonate_mass_g","weaning_age_d","weaning_mass_g","generation_length_d","dispersal_km","density_n_km2","hibernation_torpor","fossoriality","home_range_km2","social_group_n","dphy_invertebrate","dphy_vertebrate","dphy_plant","det_inv","det_vend","det_vect","det_vfish","det_vunk","det_scav","det_fruit","det_nect","det_seed","det_plantother","det_diet_breadth_n","trophic_level","foraging_stratum","activity_cycle","freshwater","marine","terrestrial_non.volant","terrestrial_volant","upper_elevation_m","lower_elevation_m","altitude_breadth_m","island_dwelling","island_endemicity","disected_by_mountains","glaciation","biogeographical_realm","habitat_breadth_n","foraging_aerial","foraging_arboreal","foraging_ground","foraging_marine","foraging_scansorial","island_mainland","island_marine","island_landbridge","island_endemic","bio_palearctic","bio_afrotropical","bio_antarctic","bio_australasian","bio_indomalayan","bio_nearctic","bio_neotropical","bio_oceanian","iucn_forest","iucn_savanna","iucn_shrubland","iucn_grassland","iucn_wetlands","iucn_rocky","iucn_caves","iucn_desert","iucn_marineneritic","iucn_marineoceanic","iucn_marinedeep","iucn_marineintertidal","iucn_marinecoastal","iucn_artificialterr","iucn_artificialaquatic","iucn_introducedveg","tree_match","gbif_match","iucn_moistforest","iucn_moistsavanna","relative_wing_loading","aspect_ratio","forearm_mm","median_aggregation_size","migration","mixed_species_association_n","cave_roost","cavity_roost","foliage_roost","generalist_roost","min_aridity_index","mean_aridity_index","perc80_aridity_index","pco_1","pco_2","pco_3","pco_4","pco_5","pco_6","pco_7","pco_8","pco_9","pco_10","pco_11","pco_12","pco_13","pco_14","pco_15","pco_16","pco_17"
"4555","Chiroptera","Pteropodidae","Nanonycteris veldkampii",21.89,1.15,75,48,5247.347,NA,584.739,NA,734.618,145.588,NA,0.98,1.646,285.878,NA,101.045,NA,2155.147,NA,NA,0,2,NA,NA,0,0,100,0,0,0,0,0,0,0,100,0,0,1,1,"Ar",1,0,0,0,1,1200,0,1200,0,"Occurs on mainland",0,0,"Afrotropical",2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"Nanonycteris veldkampii","Nanonycteris veldkampii",1,1,NA,NA,47.99999996,NA,1,NA,NA,NA,NA,NA,0.523322028944404,1.26349119967973,1.56139211209024,-56.5756997673061,-8.32503268355988,-24.2659825289245,-39.2954695659091,-1.05358772996087,-15.2725958237771,17.8313466933756,0.364427586765447,-11.0528296386571,6.54733820710709,5.13831276006916,10.9215283274482,-6.32158311770301,-12.2326319398645,-1.79899516083018,2.79823302933053,-5.05461859428572
"6532","Chiroptera","Natalidae","Natalus espiritosantensis",6,9.616,46,38.86,7300,NA,366.523,NA,474.807,244.85,NA,1,1,353.431,1.83,50.53,4.14,1825,NA,NA,0,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,1000,0,1000,NA,"Occurs on mainland",NA,NA,"Neotropical",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Natalus espiritosantensis","Natalus macrourus",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.8566103960551,-30.7047705913343,16.054900077147,0.187303600912118,32.1736813795618,5.22976715350463,8.49716615407592,-7.12341144478481,-1.10613329721006,-7.83377879039949,1.22272460385185,-7.76993973891356,-1.54732356745473,0.936677885128683,3.07877736958002,14.4311623055043,-0.855363714116486
"5298","Chiroptera","Natalidae","Natalus jamaicensis",4.7,14.584,46,NA,7300,NA,535.007,NA,692.139,244.85,NA,1,1,355.03,1.83,50.53,4.14,2253.48,NA,NA,0,2,NA,NA,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,"A",1,0,0,0,1,97,97,0,NA,"Occurs only on isolated islands",NA,NA,"Neotropical",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Natalus jamaicensis","Natalus jamaicensis",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.821412040965511,0.821412040965511,0.821412040965511,27.9842546197428,-30.0904510160844,16.5039047282066,-0.13677478240071,32.3287790070213,4.66645180746205,8.12765054470828,-7.20605335784973,-0.74108154032668,-7.6258644203373,0.993041468803735,-7.45988264683662,-1.67977786528975,0.83505163554579,2.60423237106994,15.0981324646151,-1.03205940869839
"5301","Chiroptera","Natalidae","Natalus major",4.7,9.637,46,NA,7300,NA,491.662,NA,625.782,244.85,NA,1,1,354.813,1.83,50.53,4.14,2163.82,NA,NA,0,2,NA,NA,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,"A",1,0,0,0,1,1000,0,1000,NA,"Occurs only on isolated islands",NA,NA,"Neotropical",2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Natalus major","Natalus jamaicensis",1,0,NA,NA,43.3,NA,NA,1.99999999960017,1,0,0,0,0.821412040965511,0.821412040965511,0.821412040965511,28.1288456765411,-29.4436156634817,16.9035365847189,-0.382586798557377,32.4173120508065,4.26527404642087,7.83085049440316,-7.39835437682132,-0.378733826652735,-7.61591123667769,0.78206251379619,-7.37393278089263,-1.75400030429207,0.837278913122161,2.26157134878125,15.4370753815461,-1.06113784163241
"5302","Chiroptera","Natalidae","Natalus mexicanus",5.3,10.949,46,38.86,7300,NA,501.58,NA,648.059,244.85,NA,1,1,355.001,1.83,50.53,4.14,2189.897,NA,NA,0,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,2400,0,473,NA,"Occurs on mainland",NA,NA,"Neotropical",2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Natalus mexicanus","Natalus mexicanus",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0584048687525264,0.870022972514507,1.23220295613231,27.6273291821873,-31.3374764989444,15.7038342930489,0.438591466537677,32.0227535897305,5.67155168671049,8.79706271846833,-7.0689167959355,-1.45359266356489,-7.99279702938247,1.40070215746284,-8.0359073860198,-1.41302258857933,1.02434025790755,3.4052793233719,13.9033403800795,-0.703644134870722
"5303","Chiroptera","Natalidae","Natalus primus",4.7,10.723,46,NA,7300,NA,516.472,NA,669.665,244.85,NA,1,1,355.089,1.83,50.53,4.14,2201.876,NA,NA,0,2,NA,NA,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,"A",1,0,0,0,1,NA,NA,NA,NA,"Occurs only on isolated islands",NA,NA,"Neotropical",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Natalus primus","Natalus primus",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.4545777929897,-32.065321922018,15.191702097371,0.769420847828176,31.7880383792503,6.24303903547277,9.20686359282238,-6.92713045207596,-1.94148081565847,-8.18177545444069,1.69946588859254,-8.34459034872111,-1.22698376661572,1.16691298752141,3.9228441778443,13.194638619544,-0.491082605895954
"5304","Chiroptera","Natalidae","Natalus stramineus",4.7,10.955,46,38.86,7300,NA,503.722,NA,651.092,244.85,NA,1,1,354.944,1.83,50.53,4.14,2193.498,NA,NA,0,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,473,0,473,0,"Occurs only on isolated islands",0,0,"Neotropical",2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Natalus stramineus","Natalus stramineus",1,0,23.49864821,5.569999998,38.85999998,300.0000002,1,NA,1,0,0,0,0.169179139596363,1.02919514232485,1.39610882524743,26.9857212748117,-33.7277898428067,14.2083640184707,1.25683514577149,31.3998776419915,7.09492658804063,9.94372557748329,-6.41530595324572,-2.84286969336039,-7.99112016639321,2.17327908193646,-8.27250450062963,-1.146246761233,1.06570210082158,4.41620038787584,12.1764022480086,-0.472886610806264
"5305","Chiroptera","Natalidae","Natalus tumidirostris",5.85,0.245,64,38.49,4590.065,NA,393.717,NA,477.48,121.108,NA,1.017,1.036,359.451,NA,66.158,NA,1754.071,NA,NA,0,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,1000,0,1000,0,"Occurs on mainland",1,0,"Neotropical",2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,"Natalus tumidirostris","Natalus tumidirostris",1,0,NA,NA,39.50000003,300.0000002,NA,NA,1,0,0,0,0.220471128062414,1.17755964467306,1.3111663091701,26.7689411679409,-34.6572528008618,13.6456499783259,1.5856447035068,31.1652228056728,7.5075407130418,10.2414552816101,-6.16214547768149,-3.27616535635893,-7.87262235361861,2.41276090013984,-8.24178329709414,-0.900714051665721,1.10687918539236,4.7058465468529,11.410152276478,-0.397640719600234
"4947","Chiroptera","Phyllostomidae","Neonycteris pusilla",6.11,0.409,63.206,34,5336.406,NA,392.258,NA,504.9,119.063,NA,0.992,1.644,259.071,NA,70.864,NA,2079.376,NA,NA,0,2,NA,NA,80,0,20,80,0,0,0,0,0,20,0,0,0,2,2,"S",1,0,0,0,1,NA,NA,NA,0,"Occurs on mainland",0,0,"Neotropical",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Neonycteris pusilla","Neonycteris pusilla",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.7202412027876,-43.7030909041012,-20.3867497366381,4.9669543886307,-21.697454973566,-19.1099404219128,-2.26669652717659,-18.0643466185008,0.529695107697386,-9.50143152117045,3.10701506847044,-5.79751414618645,3.15799729223119,5.1820204579621,2.68951239412261,-0.502053495633836,8.41583986610473
"4472","Chiroptera","Pteropodidae","Neopteryx frosti",176.65,2.751,105,110,4645.174,NA,614.529,NA,763.015,149.912,NA,0.98,1.535,290.575,NA,119.469,NA,2217.923,NA,NA,0,2,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Ar",1,0,0,0,1,NA,NA,NA,1,"Occurs only on isolated islands",0,0,"Australasian",1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Neopteryx frosti","Neopteryx frosti",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-74.114710955988,7.6405289839254,2.8253358866168,-3.20606949386099,3.08805285768213,14.2722097492497,-16.2600237976557,-4.96964176899177,2.63336896707345,-5.0078745612946,6.83942134481724,2.79683349284326,5.70528175024324,-16.877404134238,-0.564733429934311,2.15300976169159,6.65134016796368
"6861","Chiroptera","Vespertilionidae","Neoromicia brunnea",6.91,0.267,67.004,35.49,3868.454,NA,365.193,NA,430.612,91.558,NA,1.642,1.03,361.416,NA,46.046,NA,1825.278,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,NA,"Occurs on mainland",NA,NA,"Afrotropical",1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Neoromicia brunnea","Pseudoromicia brunnea",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.31010948503521,1.37990949161848,1.43574949688509,33.1996802953215,35.7385491883067,-27.207149492002,12.3795879827429,8.52166884550292,0.296916877210705,1.34171840872045,-2.23017430242173,4.15948079183689,12.1068392046459,9.9484684066882,-8.84139411222864,0.614492466453753,-0.0781836719051366,-2.3436904726386,-0.687240072765444,0.66156769563766
"6862","Chiroptera","Vespertilionidae","Neoromicia capensis",5.96,0.24,67.273,31.54,1990.614,NA,303.168,NA,376.474,83.922,NA,1.96,1.075,357.145,2,46.206,NA,1518.85,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,0,NA,NA,"Occurs on mainland",NA,NA,"Afrotropical",2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Neoromicia capensis","Laephotis capensis",1,1,37.11581506,6.4,31.54,NA,NA,NA,NA,NA,NA,NA,0.0380891860872787,0.30417620797365,0.432254365954351,33.2031009096007,35.7752265833399,-27.3607532525888,12.4733475530952,8.69407516324805,0.114294147448622,1.11672694784283,-1.95565124968491,3.83455681243543,11.7987943981058,9.95533741528692,-8.97200005099997,0.542336717241504,-0.0812434048809946,-2.94921208034774,-0.764172633732567,0.616390554138789
"6863","Chiroptera","Vespertilionidae","Neoromicia flavescens",10.5,0.19,67.101,NA,1661.035,NA,308.242,NA,374.737,87.391,NA,1.799,1.052,359.833,NA,44.216,NA,1459.294,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,NA,"Occurs on mainland",NA,NA,"Afrotropical",2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Neoromicia flavescens","Nycticeinops grandidieri",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.656977878995228,1.35448638932496,1.73788765384796,33.2078934373154,35.777367626604,-27.325141516643,12.4494995643977,8.64242733779341,0.177252497397928,1.19221138394336,-2.04158402182277,3.93225283003407,11.9054624111992,9.98038087608702,-8.96742149016827,0.56158915553932,-0.0819552943065137,-2.84314088749813,-0.761228498614512,0.628646914860592
"5770","Chiroptera","Vespertilionidae","Neoromicia guineensis",3.5,0.146,65.695,28,1140.439,NA,249.426,NA,338.887,85.216,NA,1.884,1.278,343.005,NA,46.486,NA,1384.275,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,NA,"Occurs on mainland",NA,NA,"Afrotropical",2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Neoromicia guineensis","Neoromicia guineensis",0,1,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,0.654954368939598,0.971600665422311,1.16266574787007,33.1078324652605,35.8036570096599,-27.9142906970797,12.8017444584063,9.1445512713352,-0.50803677260723,0.327754254938207,-0.94658123570437,2.55299628164273,10.2980500438113,9.67807115931012,-9.18267625553819,0.231052881905102,-0.116976393355589,-5.09127320427756,-1.16572774727382,0.36641470527482
"6864","Chiroptera","Vespertilionidae","Neoromicia helios",3.56,0.136,61.098,NA,1700.668,NA,265.808,NA,351.947,86.682,NA,1.828,1.248,344.925,NA,47.095,NA,1466.87,NA,NA,1,2,NA,NA,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,"A",1,0,0,0,1,NA,NA,NA,NA,"Occurs on mainland",NA,NA,"Afrotropical",NA,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Neoromicia helios","Afronycteris helios",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.1184030315526,35.7718568298235,-27.7390286265061,12.6975503053974,8.98981614137442,-0.321481021602383,0.572175283763243,-1.26890546000746,2.97445954565095,10.8412424104049,9.84193247938767,-9.19437310008916,0.33439016927433,-0.109091667227896,-4.38849233185353,-1.05483338770719,0.464450338577432
"6865","Chiroptera","Vespertilionidae","Neoromicia isabella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,"Afrotropical",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Pseudoromicia isabella",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.62524796072153,1.62524796072153,1.62524796072153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6866","Chiroptera","Vespertilionidae","Neoromicia malagasyensis",6.5,0.296,84.995,28.94,1600.376,NA,313.636,NA,381.862,89.924,NA,2,1.082,357.09,NA,45.215,NA,1437.078,NA,NA,0,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,700,450,250,NA,"Occurs only on isolated islands",NA,NA,"Afrotropical",1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Neoromicia malagasyensis","Laephotis malagasyensis",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.276164754263772,0.531516646746313,0.659192592987583,33.1872886891809,35.7668563961584,-27.457191750568,12.5372046298034,8.82301204403275,-0.0541000055007055,0.904395579542154,-1.68316848894474,3.50247524385957,11.4464773853556,9.91476678945555,-9.05155606430917,0.471162271901754,-0.0832907531557734,-3.48046716984029,-0.841115970718438,0.574027247508323
"6867","Chiroptera","Vespertilionidae","Neoromicia matroka",6.57,0.689,86.245,32.49,3190.203,NA,376.399,NA,453.115,116.762,NA,1.22,1.057,359.752,NA,55.241,NA,1697.764,NA,NA,0,2,NA,NA,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,"A",1,0,0,0,1,1300,970,330,1,"Occurs only on isolated islands",1,0,"Afrotropical",2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"Neoromicia matroka","Laephotis matroka",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.64486464320851,1.72777506336853,1.77752131546454,33.1966715028326,35.7690458721434,-27.392519899167,12.4955884872154,8.74748566093859,0.039727451349941,1.02464300860232,-1.83959590071002,3.69450489916082,11.6589872918035,9.95157693207338,-9.02134166559367,0.512785867487181,-0.0816054901840439,-3.18075948263694,-0.793317375391507,0.603244891558433
"6868","Chiroptera","Vespertilionidae","Neoromicia melckorum",7.2,0.709,74.448,35.99,3886.464,NA,388.008,NA,458.673,93.439,NA,1.98,1.019,361.895,NA,53.965,NA,1853.335,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,NA,"Occurs on mainland",NA,NA,"Afrotropical",1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Neoromicia melckorum","Laephotis capensis",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0380891860872787,0.30417620797365,0.432254365954351,33.1067664963317,35.812887767532,-27.9719655617135,12.8387277249375,9.21741558543349,-0.601218841448959,0.203595253088783,-0.77964045917655,2.32666613190059,9.97144200452595,9.54310640167558,-9.12585449789837,0.175651178772667,-0.119625953906246,-5.45695031975698,-1.20623518953753,0.301007690351909
"6869","Chiroptera","Vespertilionidae","Neoromicia nana",3.88,0.1,57.597,29,1255.221,NA,193.337,NA,302.175,75.56,NA,1.86,1.5,315.979,NA,44.211,NA,1316.869,NA,NA,1,2,NA,1,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,0,NA,NA,"Occurs on mainland",NA,NA,"Afrotropical",3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,"Neoromicia nana","Afronycteris nanus",1,1,12.6016305147383,6.07835757057314,29.00000001,5.999999995,NA,NA,0,0,1,0,0.0207441159093876,0.796723408117481,1.04701985156552,33.2057604239712,35.7694741058085,-27.305610458267,12.4381701729275,8.62386229574885,0.195223545397207,1.21553730946344,-2.07269573864611,3.97223167401173,11.9464734911107,9.98013157474995,-8.94970692008707,0.572049597219457,-0.0808993087962978,-2.73932974822702,-0.746579844983814,0.640133566131695
"6870","Chiroptera","Vespertilionidae","Neoromicia rendalli",6.42,0.243,63.826,34.5,3553.066,NA,356.529,NA,425.97,94.017,NA,1.658,1.035,361.551,NA,46.126,NA,1795.775,NA,NA,1,2,NA,1,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,0,NA,NA,"Occurs on mainland",NA,NA,"Afrotropical",1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Neoromicia rendalli","Pseudoromicia rendalli",0,1,NA,NA,34.49999999,NA,NA,NA,0,0,0,1,0.296118212976224,0.525038311362786,0.58389874489188,33.2041719382436,35.7594385013839,-27.2696241711397,12.4164450863858,8.58439010632558,0.237741175005499,1.26900883476514,-2.14165560487398,4.05592604319559,12.0215451324044,9.9693691496604,-8.90473863811977,0.590841389217937,-0.0799973480965389,-2.57263007938155,-0.72036680818262,0.646301464511712
"6871","Chiroptera","Vespertilionidae","Neoromicia robertsi",7.2,0.899,74.51,35.99,2844.588,NA,340.966,NA,419.022,92.111,NA,1.98,1.049,361.288,NA,54.096,NA,1679.633,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,1300,900,400,NA,NA,NA,NA,"Afrotropical",2,1,0,0,0,0,NA,NA,NA,NA,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,"Neoromicia robertsi","Laephotis robertsi",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.1970422290954,35.7737768127193,-27.4135138856426,12.5086879770582,8.77245385042406,0.00871665147304342,0.983529237647674,-1.78357100067673,3.62032927118417,11.5639695459224,9.92425219362437,-9.02173055162182,0.494349532161038,-0.0820194926799748,-3.31051829570833,-0.813477004011515,0.591645664691801
"6872","Chiroptera","Vespertilionidae","Neoromicia roseveari",6.91,0.267,67.004,35.49,3868.454,NA,365.193,NA,430.612,91.558,NA,1.642,1.03,361.416,NA,46.046,NA,1825.278,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,"Afrotropical",1,1,0,0,0,0,NA,NA,NA,NA,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Neoromicia roseveari","Pseudoromicia roseveari",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.1996480596375,35.7341215816323,-27.1844997951414,12.3654596093414,8.49423623572442,0.329644699694857,1.38340458570924,-2.28447454637884,4.2272614165406,12.1785014443822,9.95429649496609,-8.82079611695495,0.630049073566741,-0.0782197917745907,-2.21851488428506,-0.669100154093021,0.667836467766435
"5771","Chiroptera","Vespertilionidae","Neoromicia somalica",3.53,0.208,84.995,28.94,981.152,NA,267.238,NA,346.993,83.48,NA,2,1.235,339.544,NA,45.602,NA,1376.364,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,0,NA,NA,"Occurs on mainland",NA,NA,"Afrotropical",2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Neoromicia somalica","Neoromicia somalica",0,1,NA,NA,28.94000001,NA,NA,NA,NA,NA,NA,NA,1.12282782957727,1.12282782957727,1.12282782957727,33.1076240084226,35.8065565800973,-27.9310433640107,12.812344658546,9.16532221739871,-0.53358833955316,0.294436779085468,-0.902084466396714,2.49412392803142,10.2232156343683,9.65782193851352,-9.18496706880339,0.216623255364979,-0.118538649428792,-5.2081745022317,-1.18027860715972,0.347577959747957
"6873","Chiroptera","Vespertilionidae","Neoromicia tenuipinnis",5.35,0.323,37,30.96,2632.078,NA,314.189,NA,386.34,95.176,NA,1.504,1.035,360.827,NA,52.353,NA,1655.538,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,3200,0,3200,NA,"Occurs on mainland",NA,NA,"Afrotropical",2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"Neoromicia tenuipinnis","Pseudoromicia tenuipinnis",1,0,56.78189794,5.499999994,30.96,NA,NA,NA,0,0,0,1,0.4709993497993,1.05549650822053,1.28041087202441,33.2010573816364,35.746979607912,-27.2363543613352,12.3970145737227,8.55196428027802,0.268729587292621,1.30812046455038,-2.19171358708208,4.11658741995767,12.0745574119714,9.95962641582672,-8.86967718888963,0.604934853109157,-0.0790700912193801,-2.43964607082708,-0.700884276716269,0.654064615538894
"5772","Chiroptera","Vespertilionidae","Neoromicia zuluensis",4.14,0.197,85,NA,1478.069,NA,305.869,NA,370.033,95.442,NA,1.769,1.102,358.308,NA,45.438,NA,1456.046,NA,NA,1,2,NA,NA,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,"A",1,0,0,0,1,NA,0,NA,NA,"Occurs on mainland",NA,NA,"Afrotropical",1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Neoromicia zuluensis","Neoromicia zuluensis",0,1,20.5203375840082,6.17886977886978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.1069696097791,35.8104358796426,-27.9576606669224,12.8295756399011,9.19981092031035,-0.579550613130563,0.232557851295447,-0.817689195139002,2.37905794186336,10.0537278920069,9.58355044149293,-9.14896121207855,0.188645374203967,-0.118455089649446,-5.36943163845632,-1.20182100083299,0.32590969857348
"4895","Chiroptera","Noctilionidae","Noctilio albiventris",44,0.55,81,59.96,5040.042,365.25,365.25,365.25,400.25,35,NA,1,1,350.684,6.16,84.44,21,1676.1,NA,NA,0,2,NA,NA,80,20,0,80,0,0,20,0,0,0,0,0,0,2,3,"G",1,0,0,0,1,1100,0,1100,0,"Occurs on mainland",1,0,"Neotropical",2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Noctilio albiventris","Noctilio albiventris",1,1,44.9349466,7.800000006,61.19999998,NA,NA,1.99999999960017,0,0,0,1,0.51540764263211,1.44560613308237,1.86491836219877,-11.2698325558031,-31.9387370994262,-26.0931773631103,-16.1566922693954,-15.0283928710728,-27.4828588704445,13.376989127467,-18.3165484908229,-14.6802489842386,-2.47455729093051,4.63619094360426,1.69584355209519,22.2369317369815,16.8520102687692,0.0266329899059361,-2.12082572939234,10.1302584575846
