"X","order","family","binomial","adult_mass_g","brain_mass_g","adult_body_length_mm","adult_forearm_length_mm","max_longevity_d","maturity_d","female_maturity_d","female_relative_maturity","male_maturity_d","age_first_reproduction_d","gestation_length_d","teat_number_n","litter_size_n","litters_per_year_n","interbirth_interval_d","neonate_mass_g","weaning_age_d","weaning_mass_g","generation_length_d","relative_age_first_birth","mass_specific_production_rate","dispersal_km","density_n_km2","hibernation_torpor","fossoriality","home_range_km2","social_group_n","dphy_invertebrate","dphy_vertebrate","dphy_plant","det_inv","det_vend","det_vect","det_vfish","det_vunk","det_scav","det_fruit","det_nect","det_seed","det_plantother","det_diet_breadth_n","trophic_level","foraging_stratum","activity_cycle","freshwater","marine","terrestrial_non.volant","terrestrial_volant","upper_elevation_m","lower_elevation_m","altitude_breadth_m","island_dwelling","island_endemicity","disected_by_mountains","glaciation","biogeographical_realm","habitat_breadth_n","foraging_aerial","foraging_arboreal","foraging_ground","foraging_marine","foraging_scansorial","island_mainland","island_marine","island_landbridge","island_endemic","bio_palearctic","bio_afrotropical","bio_antarctic","bio_australasian","bio_indomalayan","bio_nearctic","bio_neotropical","bio_oceanian","iucn_forest","iucn_savanna","iucn_shrubland","iucn_grassland","iucn_wetlands","iucn_rocky","iucn_caves","iucn_desert","iucn_marineneritic","iucn_marineoceanic","iucn_marinedeep","iucn_marineintertidal","iucn_marinecoastal","iucn_artificialterr","iucn_artificialaquatic","iucn_introducedveg","tree_match","gbif_match","iucn_moistforest","iucn_moistsavanna","relative_wing_loading","aspect_ratio","forearm_mm","median_aggregation_size","migration","mixed_species_association_n","cave_roost","cavity_roost","foliage_roost","generalist_roost","min_aridity_index","mean_aridity_index","perc80_aridity_index","pco_1","pco_2","pco_3","pco_4","pco_5","pco_6","pco_7","pco_8","pco_9","pco_10","pco_11","pco_12","pco_13","pco_14","pco_15","pco_16","pco_17"
4763,"Chiroptera","Rhinolophidae","Rhinolophus sakejiensis",22,0.489,70.285,NA,5536.781,NA,640.31,0.115646618495476,NA,749.463,99.04,NA,1.036,1.008,364.56,NA,66.14,NA,2361.343,0.135360780930291,NA,NA,NA,1,2,NA,NA,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,"A",1,0,0,0,1,NA,NA,NA,NA,"Occurs on mainland",NA,NA,"Afrotropical",1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rhinolophus sakejiensis","Rhinolophus sakejiensis",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-69.76180649,9.117759299,19.62190542,33.63889735,-4.515174675,-9.17973888,10.54776428,3.185562703,-2.802395143,5.22919094,-11.14944214,-6.885136152,-0.093822998,-4.99575549,0.314130746,0.618809518,9.790932067
4764,"Chiroptera","Rhinolophidae","Rhinolophus schnitzleri",10.91,0.343,64.698,51,5374.709,NA,630.526,0.117313514089786,NA,741.757,103.464,NA,1.02,1.008,364.82,NA,66.195,NA,2314.019,0.138008774056419,NA,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,1500,200,1300,NA,NA,NA,NA,NA,1,1,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Rhinolophus schnitzleri","Rhinolophus schnitzleri",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-70.58809585,9.283998093,19.71873968,33.46160774,-4.363199801,-7.135343052,7.329544441,-0.636924285,-6.888724933,7.748099652,-13.3748213,-7.345012502,-0.407473826,-4.116695242,0.006225524,0.405340829,1.749442119
4765,"Chiroptera","Rhinolophidae","Rhinolophus sedulus",8.74,0.275,62.747,45.99,5652.522,NA,629.164,0.111306775984242,NA,743.343,98.785,NA,1.036,1.006,364.337,NA,60.004,NA,2323.045,0.131506431996196,NA,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,1500,0,1500,1,"Occurs on mainland",1,0,"Indomalayan",2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Rhinolophus sedulus","Rhinolophus sedulus",1,0,0.003060221,5.408,41.00000003,NA,NA,NA,0,0,0,1,1.830053284,2.872369612,3.305327596,-70.64031214,9.294138955,19.71381073,33.42243026,-4.34308554,-6.923119267,7.005128072,-0.955780659,-7.135190615,7.8131548,-13.2211524,-7.162736016,-0.459625056,-3.7156365,-0.023536026,0.341959947,0.679873518
4766,"Chiroptera","Rhinolophidae","Rhinolophus shameli",8.34,0.273,62.783,44.49,5040.854,NA,594.537,0.117943705570524,NA,713.313,106.718,NA,1.01,1.008,364.022,NA,61.776,NA,2133.583,0.141506379672968,NA,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,0,"Occurs on mainland",1,0,"Indomalayan",2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,"Rhinolophus shameli","Rhinolophus shameli",1,0,NA,NA,44.49000003,NA,NA,NA,1,0,0,0,0.780940547,1.098750168,1.496954435,-70.2954243,9.238731164,19.79603968,33.76508762,-4.472388073,-8.138966702,8.8634244,1.004047315,-5.341897218,6.97676402,-13.11754963,-7.60554567,-0.259045426,-5.276565651,0.153517741,0.619138486,6.506938325
4767,"Chiroptera","Rhinolophidae","Rhinolophus shortridgei",5.46,0.219,57.785,NA,5340.336,NA,605.92,0.113461025673291,NA,710.308,101.312,NA,1,1.011,364.249,NA,56.222,NA,2220.355,0.133008110351109,NA,NA,NA,1,2,NA,NA,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,"A",1,0,0,0,1,NA,NA,NA,NA,"Occurs on mainland",NA,NA,"Indomalayan, Palearctic",1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rhinolophus shortridgei","Rhinolophus shortridgei",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-70.09390723,9.201457099,19.79635906,33.85975203,-4.521101027,-8.729179186,9.79896613,2.168767029,-4.01589965,6.084959921,-12.14380019,-7.27633327,-0.18754248,-5.289864337,0.240326174,0.645589106,8.554370652
4768,"Chiroptera","Rhinolophidae","Rhinolophus siamensis",7.36,0.222,60.051,NA,4940.185,NA,596.241,0.120692038860893,NA,703.656,98.79,NA,0.98,1.052,363.558,NA,54.55,NA,2149.93,0.142435151720027,NA,NA,NA,1,2,NA,NA,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,"A",1,0,0,0,1,NA,NA,NA,NA,"Occurs on mainland",NA,NA,"Indomalayan",2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Rhinolophus siamensis","Rhinolophus siamensis",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.872143312,0.872143312,0.872143312,-68.11717876,8.824676021,19.02558803,33.04040134,-4.623726403,-12.84174819,16.49385731,10.62750912,5.345549091,-0.048674018,-5.149332359,-4.403070037,0.469287576,-3.432036006,0.549451175,0.342407251,12.52535722
4769,"Chiroptera","Rhinolophidae","Rhinolophus silvestris",21.23,0.455,68.93,52.5,5923.208,NA,646.734,0.109186440861101,NA,756.728,99.577,NA,1.015,1.003,364.466,NA,62.58,NA,2462.831,0.127756445493726,NA,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,0,"Occurs on mainland",0,0,"Afrotropical",2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Rhinolophus silvestris","Rhinolophus silvestris",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-70.95215061,9.332145187,19.46612863,32.70583899,-4.098016608,-5.054741078,4.275645843,-3.261466414,-8.548900467,7.840335799,-11.66777915,-5.756436807,-0.275760627,-0.890649811,-0.173900871,-0.172506695,-5.822480713
4770,"Chiroptera","Rhinolophidae","Rhinolophus simulator",8.13,0.287,60.363,44.49,6438.254,NA,644.01,0.100028672369869,NA,754.152,91.24,NA,0.99,1.005,364.752,NA,61.765,NA,2477.495,0.117136105534202,NA,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,0,NA,NA,"Occurs on mainland",NA,NA,"Afrotropical",2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Rhinolophus simulator","Rhinolophus simulator",0,1,19.20876609,5.540362992,44.49000003,NA,NA,NA,0,0,0,1,0.17120928,0.549650251,0.556471099,-70.66956748,9.297805841,19.69666508,33.36924384,-4.323995045,-6.727800467,6.699533197,-1.275880888,-7.394047824,7.877852664,-13.01556592,-6.923196772,-0.542863926,-3.293159345,-0.06012441,0.283951755,-0.441935885
4771,"Chiroptera","Rhinolophidae","Rhinolophus sinicus",10.255,0.281,64.511,NA,1825,451.11,451.11,0.247183561643836,NA,574.65,123.54,NA,0.99,1,349.809,2.86,59.42,11,1314.039,0.314876712328767,0.276099463676255,NA,NA,1,2,NA,NA,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,"A",1,0,0,0,1,2769,500,2269,NA,"Occurs on mainland",NA,NA,"Indomalayan",2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Rhinolophus sinicus","Rhinolophus sinicus",1,0,36.96807127,5.319999996,49.50000001,NA,NA,2,1,0,0,0,0.872143312,1.511956492,1.877180085,-70.04936585,9.193400515,19.7966598,33.87991421,-4.530014628,-8.819370706,9.935855572,2.333775658,-3.818105884,5.934041869,-11.96538663,-7.205050922,-0.112529669,-5.294765651,0.249790256,0.646253118,8.82097285
4772,"Chiroptera","Rhinolophidae","Rhinolophus smithersi",25.99,0.63,71.377,64.35,7033.337,NA,691.929,0.0983784795183282,NA,804.192,92.54,NA,0.99,1,364.474,NA,64.627,NA,2705.826,0.114340035178181,NA,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,0,NA,NA,NA,NA,NA,"Afrotropical",5,1,0,0,0,0,NA,NA,NA,NA,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,"Rhinolophus smithersi","Rhinolophus smithersi",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-70.93907248,9.314700231,19.30270361,32.33783976,-3.993756298,-4.376875012,3.294293998,-4.056440144,-8.989476074,7.787058373,-10.9216036,-5.115476261,-0.416091047,0.188923396,-0.217566981,-0.321262853,-7.696940409
4773,"Chiroptera","Rhinolophidae","Rhinolophus stheno",7.92,0.285,62.496,45.28,5318.322,NA,611.429,0.114966525155867,NA,726.776,105.617,NA,0.99,1,364.206,NA,61.945,NA,2180.659,0.13665513295359,NA,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,1,"Occurs on mainland",1,0,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"Rhinolophus stheno","Rhinolophus stheno",0,0,20.46172208,5.948999632,46.09999996,NA,NA,1,0,0,0,1,1.049251823,1.941071887,2.758909511,-70.1683428,9.21574981,19.80107728,33.83537034,-4.505583978,-8.518399269,9.460293167,1.725906365,-4.543563569,6.456380407,-12.59008649,-7.450023631,-0.194883272,-5.406447236,0.207773048,0.654839042,7.96441661
4774,"Chiroptera","Rhinolophidae","Rhinolophus subbadius",5.86,0.24,59.839,33.5,5495.463,NA,594.884,0.10825002370137,NA,714.216,105.398,NA,1.052,1.007,363.968,NA,60.896,NA,2269.26,0.129964663577937,NA,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,1231,NA,NA,NA,"Occurs on mainland",NA,NA,"Indomalayan",2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Rhinolophus subbadius","Rhinolophus subbadius",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-70.74513031,9.308200736,19.63878203,33.19591266,-4.260869558,-6.2183124,5.946220405,-1.946707369,-7.859757492,7.967456911,-12.72921252,-6.61498607,-0.505909704,-2.565458754,-0.104498077,0.145229618,-2.342049333
4775,"Chiroptera","Rhinolophidae","Rhinolophus subrufus",24.25,0.498,70.863,54.99,5294.132,NA,603.059,0.113910835619512,NA,734.397,106.254,NA,1.037,1.005,363.713,NA,64.45,NA,2213.554,0.138719057250556,NA,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,1000,0,1000,1,"Occurs only on isolated islands",0,0,"Indomalayan",2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Rhinolophus subrufus","Rhinolophus subrufus",1,0,NA,NA,54.49999997,NA,NA,NA,1,0,0,0,NA,NA,NA,-70.37801326,9.254626586,19.79893212,33.73109297,-4.452019789,-7.865706162,8.423982757,0.461626566,-5.92844746,7.334666112,-13.38251977,-7.616154765,-0.366175244,-4.976861616,0.102707546,0.568172049,4.962240073
4776,"Chiroptera","Rhinolophidae","Rhinolophus swinnyi",6.3,0.273,59.977,41.99,7300,NA,636.397,0.0871776712328767,NA,754.901,91.24,NA,0.99,1,364.609,NA,63.661,NA,2498.328,0.103411095890411,NA,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,0,NA,0,"Occurs on mainland",1,0,"Afrotropical",3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Rhinolophus swinnyi","Rhinolophus swinnyi",1,1,32.93375139,6.600000007,41.99000004,NA,NA,1,0,0,0,1,0.272393892,0.845883404,1.110979858,-70.71162486,9.305842849,19.67886496,33.30244197,-4.294305021,-6.471569341,6.321949058,-1.604979549,-7.615648512,7.91537785,-12.89058097,-6.791598442,-0.477926952,-2.995398756,-0.081547918,0.216223084,-1.380370212
4777,"Chiroptera","Rhinolophidae","Rhinolophus tatar",14.3,0.583,70.276,56,5650.028,NA,632.17,0.11188794108631,NA,747.209,99.995,NA,1.081,1.006,364.626,NA,65.225,NA,2390.78,0.132248725139061,NA,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,2050,0,2050,NA,NA,NA,NA,"Australasian",1,1,0,0,0,0,NA,NA,NA,NA,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rhinolophus euryotis","Rhinolophus tatar",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-70.35895408,9.252016942,19.80270358,33.74633874,-4.456381668,-7.910888419,8.496256993,0.553360421,-5.8276949,7.275683814,-13.35808865,-7.634578683,-0.333000046,-5.057614313,0.113836748,0.579786091,5.292596162
4778,"Chiroptera","Rhinolophidae","Rhinolophus thailandensis",19.33,0.439,69.006,60.99,5624.105,NA,624.839,0.111100166159771,NA,743.2,101.949,NA,1.047,1.003,364.576,NA,62.698,NA,2337.085,0.132145470257045,NA,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,1231,0,1231,NA,NA,NA,NA,NA,2,1,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rhinolophus thailandensis","Rhinolophus thailandensis",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-70.72868395,9.308202594,19.67230562,33.28050799,-4.287144784,-6.414382698,6.236984403,-1.684183116,-7.674458546,7.930351059,-12.85161243,-6.747687018,-0.498062743,-2.863370083,-0.087097492,0.195762046,-1.636768626
4779,"Chiroptera","Rhinolophidae","Rhinolophus thomasi",8.26,0.233,62.532,48.5,4773.039,NA,567.824,0.118964877513048,NA,694.528,103.743,NA,1.046,1.022,363.549,NA,58.998,NA,2029.727,0.145510648456885,NA,NA,NA,0,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,1100,400,700,0,"Occurs on mainland",1,0,"Indomalayan, Palearctic",2,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,"Rhinolophus thomasi","Rhinolophus thomasi",0,0,NA,NA,48.50000004,NA,NA,2,1,0,0,0,0.878174992,1.625170314,2.229727739,-69.93718055,9.160740941,19.7015027,33.72799011,-4.511537047,-8.922795974,10.13392444,2.658870185,-3.411371473,5.654174865,-11.66940098,-7.108485681,-0.097293836,-5.175551424,0.28138393,0.630338361,9.260419478
4780,"Chiroptera","Rhinolophidae","Rhinolophus trifoliatus",15.16,0.351,73.062,50.49,2686.684,365.25,365.25,0.135948254428135,365.25,423.048,109.329,NA,1,1.57,282.437,3.5,60.669,NA,1360.772,0.157461018861913,0.362467018469657,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,1800,0,1800,1,"Occurs on mainland",1,0,"Indomalayan",1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"Rhinolophus trifoliatus","Rhinolophus trifoliatus",1,0,45.9408709,5.36726937,52.49999995,NA,NA,NA,0,0,1,0,0.842012696,2.216383578,2.657326475,-70.65594184,9.297162564,19.71246775,33.41104226,-4.337063853,-6.856098003,6.901986142,-1.054860222,-7.202784452,7.81543372,-13.12423519,-7.069981281,-0.477373778,-3.556024161,-0.035392764,0.317953622,0.274127475
4781,"Chiroptera","Rhinolophidae","Rhinolophus virgo",6.06,0.221,61.081,38,4910.426,NA,561.781,0.114405756241923,NA,688.654,105.696,NA,1.069,1.022,363.291,NA,56.253,NA,2065.952,0.140243229406166,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,1100,250,850,1,"Occurs only on isolated islands",1,0,"Indomalayan",3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,"Rhinolophus virgo","Rhinolophus virgo",1,0,NA,NA,40.25000003,NA,NA,NA,0,0,0,1,1.048487641,1.840793736,2.687718246,-67.71410332,9.027213549,19.34966256,33.65022152,-4.806662901,-15.97440554,21.6516022,17.88785595,14.06668835,-5.926166944,1.879037467,-1.495697514,1.233228204,-1.402555834,0.587063562,-0.131073466,9.870738299
4782,"Chiroptera","Rhinolophidae","Rhinolophus willardi",35.84,0.617,78.358,63.03,6182.014,NA,644.787,0.104300475540819,NA,766.943,105.244,NA,0.98,1.037,364.39,NA,73.784,NA,2457.202,0.124060379028582,NA,NA,NA,0,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Rhinolophus willardi","Rhinolophus willardi",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-68.61693372,8.825225297,18.98345979,32.81300878,-4.502999697,-10.79629639,13.15261842,6.307690442,0.505592006,3.125364969,-8.862164677,-5.962782127,-0.019131622,-4.141895804,0.482451564,0.539397539,12.22283412
4783,"Chiroptera","Rhinolophidae","Rhinolophus xinanzhongguoensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1980,1500,480,NA,NA,NA,NA,"Indomalayan, Palearctic",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rhinolophus xinanzhongguoensis","Rhinolophus xinanzhongguoensis",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-70.83038909,9.315869765,19.57444516,33.01923623,-4.209171015,-5.845498423,5.400287634,-2.41092741,-8.132840745,7.938144015,-12.33193514,-6.27023074,-0.417842197,-1.970116622,-0.142063381,0.040715769,-3.660184926
4784,"Chiroptera","Rhinolophidae","Rhinolophus yunanensis",19.33,0.439,69.006,60.99,5624.105,NA,624.839,0.111100166159771,NA,743.2,101.949,NA,1.047,1.003,364.576,NA,62.698,NA,2337.085,0.132145470257045,NA,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,1231,0,1231,0,"Occurs on mainland",1,0,"Indomalayan",2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,"Rhinolophus yunanensis","Rhinolophus yunanensis",1,0,27.98952419,4.780000004,57.75000006,NA,NA,NA,0,0,0,1,1.375410839,1.815015101,2.078777658,-70.500173,9.271180552,19.75394997,33.58090851,-4.404786588,-7.48569973,7.854008986,-0.122358603,-6.460454676,7.589175972,-13.46474365,-7.529681423,-0.374642,-4.540801607,0.051017269,0.480695454,3.205862028
4785,"Chiroptera","Rhinolophidae","Rhinolophus ziama",22.3,0.496,70.692,NA,5730.765,NA,643.261,0.11224696877293,NA,756.886,100.731,NA,1.019,1.007,364.499,NA,66.297,NA,2401.859,0.132074164618511,NA,NA,NA,1,2,NA,NA,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,"A",1,0,0,0,1,NA,600,NA,NA,"Occurs on mainland",NA,NA,"Afrotropical",1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Rhinolophus ziama","Rhinolophus ziama",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-70.28560463,9.237131563,19.79671547,33.77082724,-4.474637957,-8.170637994,8.916086258,1.080793272,-5.243074318,6.902322704,-13.03567318,-7.578811897,-0.226922685,-5.289288815,0.159869025,0.620394972,6.673789979
4790,"Chiroptera","Hipposideridae","Rhinonicteris aurantia",8.3,0.249,49.99,47.74,4783.469,451.11,451.11,0.0943060360587682,NA,365,148.4,NA,1,1,358.796,2.52,59.99,NA,1853.778,0.0763044560338951,0.303614457831325,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",2,0,0,0,1,NA,NA,NA,0,"Occurs on mainland",0,0,"Australasian",2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,"Rhinonicteris aurantia","Rhinonicteris aurantia",0,0,NA,NA,47.74000004,NA,NA,NA,0,0,0,1,0.0306178,0.666504065,0.969922662,-71.07603178,9.251874336,18.3079979,30.0083355,-3.327118858,-0.523834082,-1.992285944,-7.239029973,-9.174973712,5.51230109,-3.946582422,-0.332685507,-1.225469993,6.400382876,-0.32751462,-1.055843907,-14.08057225
5017,"Chiroptera","Phyllostomidae","Rhinophylla alethina",6.91,0.467,68,35.49,5337.834,NA,442.149,0.0828330367710948,NA,557.594,118.241,NA,0.987,1.613,250.298,NA,66.99,NA,2128.252,0.104460723207204,NA,NA,NA,0,2,NA,NA,10,0,90,10,0,0,0,0,0,90,0,0,0,1,1,"Ar",1,0,0,0,1,1700,0,1700,0,"Occurs on mainland",0,0,"Neotropical",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rhinophylla alethina","Rhinophylla alethina",1,0,NA,NA,35.48999997,NA,NA,NA,NA,NA,NA,NA,0.72435317,2.385755028,2.961482733,20.37259088,-50.27491986,-16.084558,12.82915217,-19.09161631,3.983545834,-8.730710345,6.343873429,6.269913206,4.331684034,-3.940323515,2.830097174,-2.628688247,-2.883441511,-2.652775159,3.381218155,-6.563183007
5018,"Chiroptera","Phyllostomidae","Rhinophylla fischerae",9.55,0.452,66.043,32.02,5250.257,NA,480.724,0.0915619940128645,NA,601.854,118.677,NA,0.98,1.325,295.716,NA,68.213,NA,2135.521,0.11463324557255,NA,NA,NA,0,2,NA,NA,10,0,90,10,0,0,0,0,0,90,0,0,0,1,1,"Ar",1,0,0,0,1,NA,NA,NA,0,"Occurs on mainland",1,0,"Neotropical",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rhinophylla fischerae","Rhinophylla fischerae",1,0,39.5664,6.233600002,32.02000003,NA,NA,NA,NA,NA,NA,NA,1.641331689,2.740472073,3.03780483,20.37183693,-50.2831464,-16.11900027,12.82711592,-19.18189281,3.757487054,-8.785070436,5.992319218,6.401064681,3.989581776,-3.895185338,2.485742971,-2.916381967,-3.147414432,-2.459321226,3.105168708,-6.806423908
5019,"Chiroptera","Phyllostomidae","Rhinophylla pumilio",9.54,0.356,62.901,33.5,5265.811,NA,481.85,0.091505373056496,NA,594.784,117.77,NA,0.99,1,334.091,NA,64.245,NA,2105.671,0.112952022015222,NA,NA,NA,0,2,NA,NA,10,0,90,10,0,0,0,0,0,90,0,0,0,1,2,"Ar",1,0,0,0,1,1400,NA,NA,0,"Occurs on mainland",1,0,"Neotropical",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rhinophylla pumilio","Rhinophylla pumilio",1,0,38.8553,6.208499993,34.75000001,NA,NA,NA,0,0,0,1,0.873374042,1.783964215,2.360884706,20.36220542,-50.2736824,-16.16003946,12.83019235,-19.2671914,3.556030785,-8.85083356,5.699279536,6.528373722,3.694041571,-3.865763955,2.182330151,-3.196144661,-3.398206086,-2.300489578,2.839041314,-7.045570693
